,ID,Label
7230,32230,1
7231,32231,1
7232,32232,1
7233,32233,1
7234,32234,0
7235,32235,1
7236,32236,0
7237,32237,0
7238,32238,1
7239,32239,0
7240,32240,1
7241,32241,0
7242,32242,0
7243,32243,0
7244,32244,0
7245,32245,1
7246,32246,0
7247,32247,1
7248,32248,0
7249,32249,0
7250,32250,0
7251,32251,1
7252,32252,0
7253,32253,0
7254,32254,0
7255,32255,0
7256,32256,1
7257,32257,0
7258,32258,1
7259,32259,1
7260,32260,0
7261,32261,0
7262,32262,1
7263,32263,0
7264,32264,1
7265,32265,0
7266,32266,1
7267,32267,1
7268,32268,0
7269,32269,0
7270,32270,1
7271,32271,1
7272,32272,0
7273,32273,1
7274,32274,1
7275,32275,1
7276,32276,1
7277,32277,0
7278,32278,0
7279,32279,0
7280,32280,1
7281,32281,0
7282,32282,1
7283,32283,1
7284,32284,0
7285,32285,1
7286,32286,1
7287,32287,1
7288,32288,0
7289,32289,1
7290,32290,0
7291,32291,1
7292,32292,1
7293,32293,0
7294,32294,0
7295,32295,1
7296,32296,0
7297,32297,1
7298,32298,1
7299,32299,0
7300,32300,1
7301,32301,0
7302,32302,0
7303,32303,1
7304,32304,1
7305,32305,0
7306,32306,1
7307,32307,1
7308,32308,0
7309,32309,0
7310,32310,0
7311,32311,0
7312,32312,1
7313,32313,1
7314,32314,0
7315,32315,0
7316,32316,0
7317,32317,1
7318,32318,1
7319,32319,0
7320,32320,1
7321,32321,0
7322,32322,0
7323,32323,1
7324,32324,0
7325,32325,0
7326,32326,1
7327,32327,1
7328,32328,0
7329,32329,1
7330,32330,1
7331,32331,0
7332,32332,0
7333,32333,1
7334,32334,0
7335,32335,1
7336,32336,0
7337,32337,0
7338,32338,0
7339,32339,1
7340,32340,1
7341,32341,1
7342,32342,1
7343,32343,1
7344,32344,0
7345,32345,0
7346,32346,1
7347,32347,1
7348,32348,0
7349,32349,0
7350,32350,1
7351,32351,1
7352,32352,1
7353,32353,1
7354,32354,0
7355,32355,0
7356,32356,0
7357,32357,0
7358,32358,1
7359,32359,0
7360,32360,0
7361,32361,0
7362,32362,0
7363,32363,0
7364,32364,1
7365,32365,1
7366,32366,1
7367,32367,0
7368,32368,1
7369,32369,1
7370,32370,1
7371,32371,1
7372,32372,0
7373,32373,1
7374,32374,1
7375,32375,0
7376,32376,0
7377,32377,1
7378,32378,1
7379,32379,1
7380,32380,1
7381,32381,0
7382,32382,0
7383,32383,1
7384,32384,0
7385,32385,1
7386,32386,1
7387,32387,1
7388,32388,1
7389,32389,0
7390,32390,0
7391,32391,1
7392,32392,1
7393,32393,0
7394,32394,1
7395,32395,1
7396,32396,0
7397,32397,1
7398,32398,0
7399,32399,0
7400,32400,1
7401,32401,1
7402,32402,1
7403,32403,1
7404,32404,0
7405,32405,1
7406,32406,1
7407,32407,1
7408,32408,1
7409,32409,0
7410,32410,1
7411,32411,0
7412,32412,0
7413,32413,1
7414,32414,0
7415,32415,0
7416,32416,0
7417,32417,1
7418,32418,0
7419,32419,1
7420,32420,0
7421,32421,1
7422,32422,1
7423,32423,1
7424,32424,0
7425,32425,0
7426,32426,1
7427,32427,1
7428,32428,1
7429,32429,1
7430,32430,0
7431,32431,1
7432,32432,1
7433,32433,1
7434,32434,1
7435,32435,0
7436,32436,0
7437,32437,0
7438,32438,0
7439,32439,0
7440,32440,1
7441,32441,0
7442,32442,1
7443,32443,0
7444,32444,1
7445,32445,0
7446,32446,0
7447,32447,0
7448,32448,0
7449,32449,0
7450,32450,1
7451,32451,1
7452,32452,0
7453,32453,1
7454,32454,0
7455,32455,1
7456,32456,1
7457,32457,0
7458,32458,1
7459,32459,1
7460,32460,1
7461,32461,1
7462,32462,0
7463,32463,1
7464,32464,0
7465,32465,0
7466,32466,1
7467,32467,0
7468,32468,0
7469,32469,1
7470,32470,1
7471,32471,1
7472,32472,0
7473,32473,0
7474,32474,0
7475,32475,0
7476,32476,1
7477,32477,1
7478,32478,1
7479,32479,0
7480,32480,0
7481,32481,1
7482,32482,1
7483,32483,1
7484,32484,0
7485,32485,1
7486,32486,1
7487,32487,1
7488,32488,1
7489,32489,1
7490,32490,0
7491,32491,1
7492,32492,1
7493,32493,1
7494,32494,0
7495,32495,0
7496,32496,0
7497,32497,0
7498,32498,0
7499,32499,1
7500,32500,1
7501,32501,0
7502,32502,1
7503,32503,1
7504,32504,0
7505,32505,1
7506,32506,1
7507,32507,1
7508,32508,0
7509,32509,1
7510,32510,0
7511,32511,1
7512,32512,0
7513,32513,0
7514,32514,1
7515,32515,1
7516,32516,1
7517,32517,1
7518,32518,0
7519,32519,0
7520,32520,1
7521,32521,1
7522,32522,0
7523,32523,1
7524,32524,0
7525,32525,0
7526,32526,1
7527,32527,0
7528,32528,1
7529,32529,0
7530,32530,1
7531,32531,0
7532,32532,0
7533,32533,1
7534,32534,1
7535,32535,0
7536,32536,0
7537,32537,0
7538,32538,1
7539,32539,0
7540,32540,0
7541,32541,1
7542,32542,1
7543,32543,1
7544,32544,0
7545,32545,1
7546,32546,0
7547,32547,1
7548,32548,0
7549,32549,1
7550,32550,0
7551,32551,0
7552,32552,1
7553,32553,0
7554,32554,1
7555,32555,1
7556,32556,1
7557,32557,1
7558,32558,1
7559,32559,0
7560,32560,0
7561,32561,1
7562,32562,0
7563,32563,0
7564,32564,0
7565,32565,1
7566,32566,1
7567,32567,0
7568,32568,0
7569,32569,0
7570,32570,1
7571,32571,0
7572,32572,0
7573,32573,0
7574,32574,1
7575,32575,1
7576,32576,1
7577,32577,1
7578,32578,1
7579,32579,0
7580,32580,1
7581,32581,0
7582,32582,1
7583,32583,1
7584,32584,1
7585,32585,0
7586,32586,0
7587,32587,0
7588,32588,1
7589,32589,0
7590,32590,0
7591,32591,1
7592,32592,1
7593,32593,1
7594,32594,0
7595,32595,0
7596,32596,1
7597,32597,0
7598,32598,1
7599,32599,0
7600,32600,0
7601,32601,1
7602,32602,0
7603,32603,1
7604,32604,1
7605,32605,0
7606,32606,1
7607,32607,0
7608,32608,0
7609,32609,1
7610,32610,1
7611,32611,1
7612,32612,1
7613,32613,1
7614,32614,1
7615,32615,0
7616,32616,1
7617,32617,0
7618,32618,0
7619,32619,1
7620,32620,1
7621,32621,0
7622,32622,0
7623,32623,0
7624,32624,0
7625,32625,0
7626,32626,1
7627,32627,1
7628,32628,1
7629,32629,0
7630,32630,0
7631,32631,0
7632,32632,1
7633,32633,1
7634,32634,1
7635,32635,0
7636,32636,0
7637,32637,1
7638,32638,0
7639,32639,1
7640,32640,1
7641,32641,0
7642,32642,0
7643,32643,0
7644,32644,0
7645,32645,0
7646,32646,1
7647,32647,0
7648,32648,0
7649,32649,1
7650,32650,0
7651,32651,0
7652,32652,0
7653,32653,0
7654,32654,1
7655,32655,1
7656,32656,1
7657,32657,0
7658,32658,1
7659,32659,1
7660,32660,0
7661,32661,0
7662,32662,1
7663,32663,1
7664,32664,1
7665,32665,0
7666,32666,1
7667,32667,1
7668,32668,1
7669,32669,1
7670,32670,1
7671,32671,0
7672,32672,1
7673,32673,1
7674,32674,1
7675,32675,1
7676,32676,1
7677,32677,0
7678,32678,1
7679,32679,0
7680,32680,0
7681,32681,0
7682,32682,0
7683,32683,1
7684,32684,1
7685,32685,0
7686,32686,0
7687,32687,1
7688,32688,0
7689,32689,1
7690,32690,1
7691,32691,0
7692,32692,0
7693,32693,1
7694,32694,1
7695,32695,0
7696,32696,0
7697,32697,1
7698,32698,0
7699,32699,0
7700,32700,0
7701,32701,1
7702,32702,1
7703,32703,0
7704,32704,1
7705,32705,1
7706,32706,0
7707,32707,0
7708,32708,1
7709,32709,0
7710,32710,0
7711,32711,1
7712,32712,0
7713,32713,0
7714,32714,0
7715,32715,1
7716,32716,1
7717,32717,0
7718,32718,1
7719,32719,1
7720,32720,0
7721,32721,0
7722,32722,0
7723,32723,1
7724,32724,0
7725,32725,0
7726,32726,1
7727,32727,1
7728,32728,1
7729,32729,0
7730,32730,1
7731,32731,0
7732,32732,1
7733,32733,1
7734,32734,0
7735,32735,0
7736,32736,1
7737,32737,0
7738,32738,0
7739,32739,1
7740,32740,0
7741,32741,0
7742,32742,0
7743,32743,0
7744,32744,1
7745,32745,1
7746,32746,0
7747,32747,0
7748,32748,0
7749,32749,1
7750,32750,0
7751,32751,1
7752,32752,0
7753,32753,1
7754,32754,1
7755,32755,0
7756,32756,1
7757,32757,0
7758,32758,1
7759,32759,0
7760,32760,1
7761,32761,1
7762,32762,1
7763,32763,0
7764,32764,1
7765,32765,1
7766,32766,0
7767,32767,1
7768,32768,0
7769,32769,1
7770,32770,0
7771,32771,1
7772,32772,0
7773,32773,1
7774,32774,0
7775,32775,1
7776,32776,0
7777,32777,1
7778,32778,1
7779,32779,0
7780,32780,0
7781,32781,1
7782,32782,0
7783,32783,0
7784,32784,1
7785,32785,0
7786,32786,1
7787,32787,0
7788,32788,1
7789,32789,1
7790,32790,1
7791,32791,1
7792,32792,0
7793,32793,1
7794,32794,1
7795,32795,1
7796,32796,0
7797,32797,1
7798,32798,1
7799,32799,0
7800,32800,1
7801,32801,0
7802,32802,0
7803,32803,0
7804,32804,0
7805,32805,1
7806,32806,0
7807,32807,0
7808,32808,1
7809,32809,1
7810,32810,1
7811,32811,0
7812,32812,0
7813,32813,1
7814,32814,0
7815,32815,1
7816,32816,0
7817,32817,0
7818,32818,0
7819,32819,1
7820,32820,1
7821,32821,0
7822,32822,0
7823,32823,0
7824,32824,1
7825,32825,0
7826,32826,1
7827,32827,0
7828,32828,1
7829,32829,0
7830,32830,0
7831,32831,1
7832,32832,0
7833,32833,1
7834,32834,0
7835,32835,1
7836,32836,0
7837,32837,0
7838,32838,1
7839,32839,1
7840,32840,0
7841,32841,0
7842,32842,0
7843,32843,1
7844,32844,0
7845,32845,0
7846,32846,1
7847,32847,1
7848,32848,1
7849,32849,0
7850,32850,1
7851,32851,1
7852,32852,1
7853,32853,1
7854,32854,0
7855,32855,1
7856,32856,0
7857,32857,0
7858,32858,0
7859,32859,0
7860,32860,0
7861,32861,1
7862,32862,1
7863,32863,1
7864,32864,1
7865,32865,1
7866,32866,1
7867,32867,1
7868,32868,0
7869,32869,1
7870,32870,0
7871,32871,0
7872,32872,0
7873,32873,1
7874,32874,0
7875,32875,1
7876,32876,0
7877,32877,1
7878,32878,0
7879,32879,0
7880,32880,1
7881,32881,0
7882,32882,0
7883,32883,1
7884,32884,1
7885,32885,1
7886,32886,0
7887,32887,0
7888,32888,1
7889,32889,0
7890,32890,1
7891,32891,0
7892,32892,1
7893,32893,1
7894,32894,1
7895,32895,1
7896,32896,0
7897,32897,0
7898,32898,0
7899,32899,0
7900,32900,1
7901,32901,0
7902,32902,1
7903,32903,1
7904,32904,1
7905,32905,1
7906,32906,1
7907,32907,0
7908,32908,1
7909,32909,1
7910,32910,1
7911,32911,1
7912,32912,1
7913,32913,1
7914,32914,1
7915,32915,1
7916,32916,1
7917,32917,0
7918,32918,1
7919,32919,0
7920,32920,0
7921,32921,1
7922,32922,0
7923,32923,1
7924,32924,1
7925,32925,0
7926,32926,1
7927,32927,1
7928,32928,1
7929,32929,1
7930,32930,1
7931,32931,0
7932,32932,0
7933,32933,1
7934,32934,0
7935,32935,0
7936,32936,1
7937,32937,1
7938,32938,0
7939,32939,0
7940,32940,0
7941,32941,0
7942,32942,0
7943,32943,1
7944,32944,0
7945,32945,1
7946,32946,1
7947,32947,0
7948,32948,1
7949,32949,0
7950,32950,1
7951,32951,1
7952,32952,0
7953,32953,0
7954,32954,1
7955,32955,1
7956,32956,0
7957,32957,1
7958,32958,0
7959,32959,0
7960,32960,0
7961,32961,1
7962,32962,1
7963,32963,1
7964,32964,0
7965,32965,1
7966,32966,0
7967,32967,0
7968,32968,0
7969,32969,1
7970,32970,0
7971,32971,1
7972,32972,1
7973,32973,1
7974,32974,0
7975,32975,1
7976,32976,0
7977,32977,0
7978,32978,1
7979,32979,0
7980,32980,0
7981,32981,1
7982,32982,0
7983,32983,0
7984,32984,1
7985,32985,0
7986,32986,0
7987,32987,1
7988,32988,1
7989,32989,0
7990,32990,0
7991,32991,1
7992,32992,0
7993,32993,0
7994,32994,0
7995,32995,0
7996,32996,0
7997,32997,1
7998,32998,1
7999,32999,0
8000,33000,1
8001,33001,1
8002,33002,0
8003,33003,1
8004,33004,1
8005,33005,1
8006,33006,1
8007,33007,0
8008,33008,0
8009,33009,0
8010,33010,1
8011,33011,1
8012,33012,0
8013,33013,0
8014,33014,1
8015,33015,1
8016,33016,0
8017,33017,0
8018,33018,0
8019,33019,0
8020,33020,1
8021,33021,0
8022,33022,0
8023,33023,0
8024,33024,0
8025,33025,1
8026,33026,1
8027,33027,1
8028,33028,1
8029,33029,1
8030,33030,1
8031,33031,0
8032,33032,1
8033,33033,1
8034,33034,1
8035,33035,0
8036,33036,1
8037,33037,1
8038,33038,1
8039,33039,1
8040,33040,1
8041,33041,0
8042,33042,0
8043,33043,1
8044,33044,1
8045,33045,1
8046,33046,1
8047,33047,1
8048,33048,0
8049,33049,1
8050,33050,1
8051,33051,0
8052,33052,0
8053,33053,1
8054,33054,1
8055,33055,1
8056,33056,1
8057,33057,0
8058,33058,1
8059,33059,0
8060,33060,0
8061,33061,0
8062,33062,0
8063,33063,0
8064,33064,0
8065,33065,0
8066,33066,0
8067,33067,1
8068,33068,0
8069,33069,1
8070,33070,1
8071,33071,0
8072,33072,1
8073,33073,0
8074,33074,0
8075,33075,1
8076,33076,1
8077,33077,1
8078,33078,1
8079,33079,1
8080,33080,0
8081,33081,1
8082,33082,0
8083,33083,0
8084,33084,0
8085,33085,1
8086,33086,1
8087,33087,0
8088,33088,0
8089,33089,0
8090,33090,1
8091,33091,0
8092,33092,1
8093,33093,1
8094,33094,1
8095,33095,1
8096,33096,0
8097,33097,1
8098,33098,1
8099,33099,1
8100,33100,1
8101,33101,1
8102,33102,0
8103,33103,1
8104,33104,0
8105,33105,0
8106,33106,0
8107,33107,0
8108,33108,0
8109,33109,0
8110,33110,0
8111,33111,1
8112,33112,1
8113,33113,0
8114,33114,1
8115,33115,1
8116,33116,1
8117,33117,1
8118,33118,1
8119,33119,1
8120,33120,0
8121,33121,0
8122,33122,0
8123,33123,1
8124,33124,1
8125,33125,1
8126,33126,0
8127,33127,0
8128,33128,1
8129,33129,0
8130,33130,1
8131,33131,0
8132,33132,1
8133,33133,0
8134,33134,1
8135,33135,0
8136,33136,1
8137,33137,0
8138,33138,0
8139,33139,0
8140,33140,1
8141,33141,1
8142,33142,0
8143,33143,0
8144,33144,1
8145,33145,1
8146,33146,1
8147,33147,0
8148,33148,1
8149,33149,0
8150,33150,1
8151,33151,0
8152,33152,1
8153,33153,1
8154,33154,1
8155,33155,1
8156,33156,1
8157,33157,1
8158,33158,1
8159,33159,1
8160,33160,1
8161,33161,0
8162,33162,1
8163,33163,0
8164,33164,1
8165,33165,0
8166,33166,1
8167,33167,1
8168,33168,1
8169,33169,1
8170,33170,1
8171,33171,1
8172,33172,1
8173,33173,0
8174,33174,0
8175,33175,1
8176,33176,0
8177,33177,0
8178,33178,0
8179,33179,0
8180,33180,0
8181,33181,1
8182,33182,0
8183,33183,1
8184,33184,0
8185,33185,1
8186,33186,1
8187,33187,0
8188,33188,1
8189,33189,1
8190,33190,1
8191,33191,1
8192,33192,0
8193,33193,1
8194,33194,1
8195,33195,1
8196,33196,0
8197,33197,0
8198,33198,1
8199,33199,0
8200,33200,0
8201,33201,1
8202,33202,1
8203,33203,1
8204,33204,1
8205,33205,1
8206,33206,0
8207,33207,1
8208,33208,0
8209,33209,1
8210,33210,0
8211,33211,0
8212,33212,1
8213,33213,1
8214,33214,1
8215,33215,1
8216,33216,1
8217,33217,1
8218,33218,1
8219,33219,0
8220,33220,0
8221,33221,1
8222,33222,1
8223,33223,1
8224,33224,1
8225,33225,1
8226,33226,1
8227,33227,0
8228,33228,0
8229,33229,0
8230,33230,0
8231,33231,1
8232,33232,0
8233,33233,0
8234,33234,0
8235,33235,1
8236,33236,0
8237,33237,1
8238,33238,0
8239,33239,1
8240,33240,0
8241,33241,1
8242,33242,1
8243,33243,0
8244,33244,0
8245,33245,1
8246,33246,0
8247,33247,0
8248,33248,0
8249,33249,0
8250,33250,1
8251,33251,0
8252,33252,0
8253,33253,0
8254,33254,1
8255,33255,1
8256,33256,0
8257,33257,1
8258,33258,0
8259,33259,0
8260,33260,0
8261,33261,0
8262,33262,0
8263,33263,0
8264,33264,0
8265,33265,1
8266,33266,1
8267,33267,1
8268,33268,0
8269,33269,0
8270,33270,1
8271,33271,1
8272,33272,1
8273,33273,0
8274,33274,0
8275,33275,1
8276,33276,0
8277,33277,1
8278,33278,0
8279,33279,1
8280,33280,1
8281,33281,1
8282,33282,0
8283,33283,1
8284,33284,0
8285,33285,1
8286,33286,0
8287,33287,0
8288,33288,0
8289,33289,0
8290,33290,1
8291,33291,0
8292,33292,1
8293,33293,1
8294,33294,1
8295,33295,1
8296,33296,1
8297,33297,1
8298,33298,1
8299,33299,0
8300,33300,1
8301,33301,1
8302,33302,1
8303,33303,1
8304,33304,0
8305,33305,1
8306,33306,0
8307,33307,1
8308,33308,1
8309,33309,0
8310,33310,0
8311,33311,1
8312,33312,1
8313,33313,0
8314,33314,1
8315,33315,0
8316,33316,1
8317,33317,0
8318,33318,1
8319,33319,1
8320,33320,0
8321,33321,1
8322,33322,0
8323,33323,0
8324,33324,0
8325,33325,1
8326,33326,0
8327,33327,0
8328,33328,1
8329,33329,0
8330,33330,1
8331,33331,0
8332,33332,0
8333,33333,1
8334,33334,0
8335,33335,1
8336,33336,0
8337,33337,0
8338,33338,1
8339,33339,1
8340,33340,1
8341,33341,0
8342,33342,0
8343,33343,1
8344,33344,0
8345,33345,1
8346,33346,1
8347,33347,0
8348,33348,1
8349,33349,1
8350,33350,0
8351,33351,1
8352,33352,0
8353,33353,0
8354,33354,1
8355,33355,0
8356,33356,0
8357,33357,1
8358,33358,0
8359,33359,1
8360,33360,1
8361,33361,1
8362,33362,1
8363,33363,0
8364,33364,0
8365,33365,1
8366,33366,1
8367,33367,1
8368,33368,0
8369,33369,1
8370,33370,1
8371,33371,1
8372,33372,1
8373,33373,0
8374,33374,1
8375,33375,0
8376,33376,0
8377,33377,1
8378,33378,1
8379,33379,0
8380,33380,1
8381,33381,0
8382,33382,1
8383,33383,1
8384,33384,0
8385,33385,0
8386,33386,0
8387,33387,0
8388,33388,1
8389,33389,0
8390,33390,1
8391,33391,1
8392,33392,1
8393,33393,0
8394,33394,1
8395,33395,0
8396,33396,0
8397,33397,1
8398,33398,0
8399,33399,0
8400,33400,1
8401,33401,1
8402,33402,0
8403,33403,0
8404,33404,1
8405,33405,1
8406,33406,0
8407,33407,1
8408,33408,1
8409,33409,0
8410,33410,1
8411,33411,1
8412,33412,0
8413,33413,1
8414,33414,1
8415,33415,1
8416,33416,1
8417,33417,0
8418,33418,0
8419,33419,0
8420,33420,0
8421,33421,1
8422,33422,0
8423,33423,1
8424,33424,1
8425,33425,0
8426,33426,1
8427,33427,0
8428,33428,0
8429,33429,0
8430,33430,1
8431,33431,1
8432,33432,0
8433,33433,1
8434,33434,1
8435,33435,0
8436,33436,0
8437,33437,1
8438,33438,0
8439,33439,1
8440,33440,1
8441,33441,0
8442,33442,1
8443,33443,0
8444,33444,0
8445,33445,0
8446,33446,0
8447,33447,1
8448,33448,0
8449,33449,1
8450,33450,1
8451,33451,1
8452,33452,1
8453,33453,1
8454,33454,1
8455,33455,0
8456,33456,1
8457,33457,0
8458,33458,0
8459,33459,0
8460,33460,1
8461,33461,0
8462,33462,1
8463,33463,1
8464,33464,1
8465,33465,1
8466,33466,0
8467,33467,0
8468,33468,1
8469,33469,1
8470,33470,0
8471,33471,0
8472,33472,0
8473,33473,1
8474,33474,1
8475,33475,1
8476,33476,0
8477,33477,1
8478,33478,0
8479,33479,0
8480,33480,0
8481,33481,1
8482,33482,0
8483,33483,1
8484,33484,1
8485,33485,1
8486,33486,1
8487,33487,0
8488,33488,1
8489,33489,1
8490,33490,0
8491,33491,1
8492,33492,0
8493,33493,1
8494,33494,1
8495,33495,1
8496,33496,0
8497,33497,1
8498,33498,0
8499,33499,1
8500,33500,1
8501,33501,1
8502,33502,0
8503,33503,0
8504,33504,1
8505,33505,0
8506,33506,0
8507,33507,0
8508,33508,1
8509,33509,0
8510,33510,1
8511,33511,0
8512,33512,0
8513,33513,0
8514,33514,1
8515,33515,0
8516,33516,0
8517,33517,1
8518,33518,0
8519,33519,0
8520,33520,0
8521,33521,0
8522,33522,1
8523,33523,1
8524,33524,1
8525,33525,0
8526,33526,1
8527,33527,0
8528,33528,1
8529,33529,1
8530,33530,0
8531,33531,1
8532,33532,1
8533,33533,1
8534,33534,1
8535,33535,0
8536,33536,1
8537,33537,1
8538,33538,1
8539,33539,0
8540,33540,0
8541,33541,0
8542,33542,0
8543,33543,1
8544,33544,1
8545,33545,0
8546,33546,0
8547,33547,1
8548,33548,1
8549,33549,0
8550,33550,0
8551,33551,1
8552,33552,1
8553,33553,0
8554,33554,0
8555,33555,1
8556,33556,1
8557,33557,1
8558,33558,1
8559,33559,1
8560,33560,0
8561,33561,0
8562,33562,1
8563,33563,1
8564,33564,1
8565,33565,0
8566,33566,1
8567,33567,0
8568,33568,1
8569,33569,1
8570,33570,0
8571,33571,1
8572,33572,1
8573,33573,0
8574,33574,1
8575,33575,0
8576,33576,1
8577,33577,1
8578,33578,0
8579,33579,1
8580,33580,0
8581,33581,0
8582,33582,1
8583,33583,0
8584,33584,0
8585,33585,1
8586,33586,0
8587,33587,0
8588,33588,0
8589,33589,0
8590,33590,0
8591,33591,0
8592,33592,1
8593,33593,1
8594,33594,0
8595,33595,0
8596,33596,1
8597,33597,0
8598,33598,1
8599,33599,1
8600,33600,0
8601,33601,1
8602,33602,1
8603,33603,0
8604,33604,0
8605,33605,1
8606,33606,1
8607,33607,1
8608,33608,1
8609,33609,0
8610,33610,0
8611,33611,0
8612,33612,1
8613,33613,1
8614,33614,0
8615,33615,1
8616,33616,0
8617,33617,0
8618,33618,1
8619,33619,0
8620,33620,0
8621,33621,0
8622,33622,1
8623,33623,0
8624,33624,0
8625,33625,1
8626,33626,0
8627,33627,0
8628,33628,1
8629,33629,0
8630,33630,1
8631,33631,1
8632,33632,0
8633,33633,0
8634,33634,1
8635,33635,0
8636,33636,0
8637,33637,0
8638,33638,0
8639,33639,0
8640,33640,0
8641,33641,1
8642,33642,0
8643,33643,1
8644,33644,0
8645,33645,0
8646,33646,1
8647,33647,0
8648,33648,1
8649,33649,0
8650,33650,0
8651,33651,0
8652,33652,1
8653,33653,0
8654,33654,0
8655,33655,1
8656,33656,0
8657,33657,0
8658,33658,0
8659,33659,1
8660,33660,0
8661,33661,1
8662,33662,1
8663,33663,0
8664,33664,0
8665,33665,0
8666,33666,1
8667,33667,0
8668,33668,1
8669,33669,1
8670,33670,1
8671,33671,1
8672,33672,0
8673,33673,1
8674,33674,1
8675,33675,1
8676,33676,1
8677,33677,1
8678,33678,0
8679,33679,0
8680,33680,0
8681,33681,1
8682,33682,0
8683,33683,1
8684,33684,0
8685,33685,1
8686,33686,0
8687,33687,0
8688,33688,1
8689,33689,1
8690,33690,1
8691,33691,1
8692,33692,1
8693,33693,1
8694,33694,1
8695,33695,0
8696,33696,0
8697,33697,1
8698,33698,0
8699,33699,0
8700,33700,1
8701,33701,0
8702,33702,0
8703,33703,0
8704,33704,0
8705,33705,1
8706,33706,0
8707,33707,0
8708,33708,1
8709,33709,1
8710,33710,1
8711,33711,1
8712,33712,0
8713,33713,1
8714,33714,1
8715,33715,1
8716,33716,1
8717,33717,1
8718,33718,1
8719,33719,1
8720,33720,1
8721,33721,1
8722,33722,0
8723,33723,0
8724,33724,0
8725,33725,0
8726,33726,1
8727,33727,0
8728,33728,0
8729,33729,1
8730,33730,1
8731,33731,1
8732,33732,0
8733,33733,1
8734,33734,0
8735,33735,0
8736,33736,1
8737,33737,1
8738,33738,1
8739,33739,1
8740,33740,0
8741,33741,0
8742,33742,0
8743,33743,0
8744,33744,1
8745,33745,1
8746,33746,0
8747,33747,0
8748,33748,0
8749,33749,0
8750,33750,1
8751,33751,1
8752,33752,1
8753,33753,0
8754,33754,0
8755,33755,1
8756,33756,1
8757,33757,1
8758,33758,0
8759,33759,0
8760,33760,0
8761,33761,0
8762,33762,0
8763,33763,1
8764,33764,1
8765,33765,0
8766,33766,0
8767,33767,0
8768,33768,0
8769,33769,1
8770,33770,1
8771,33771,1
8772,33772,0
8773,33773,1
8774,33774,0
8775,33775,0
8776,33776,0
8777,33777,0
8778,33778,0
8779,33779,1
8780,33780,0
8781,33781,0
8782,33782,0
8783,33783,0
8784,33784,0
8785,33785,0
8786,33786,0
8787,33787,1
8788,33788,1
8789,33789,0
8790,33790,0
8791,33791,0
8792,33792,1
8793,33793,0
8794,33794,1
8795,33795,0
8796,33796,0
8797,33797,0
8798,33798,0
8799,33799,1
8800,33800,0
8801,33801,1
8802,33802,0
8803,33803,0
8804,33804,1
8805,33805,0
8806,33806,1
8807,33807,0
8808,33808,0
8809,33809,1
8810,33810,0
8811,33811,1
8812,33812,1
8813,33813,1
8814,33814,0
8815,33815,0
8816,33816,0
8817,33817,1
8818,33818,1
8819,33819,0
8820,33820,1
8821,33821,1
8822,33822,0
8823,33823,0
8824,33824,1
8825,33825,1
8826,33826,1
8827,33827,1
8828,33828,0
8829,33829,0
8830,33830,1
8831,33831,0
8832,33832,0
8833,33833,0
8834,33834,0
8835,33835,0
8836,33836,1
8837,33837,1
8838,33838,1
8839,33839,1
8840,33840,0
8841,33841,1
8842,33842,1
8843,33843,1
8844,33844,1
8845,33845,0
8846,33846,1
8847,33847,1
8848,33848,0
8849,33849,1
8850,33850,1
8851,33851,1
8852,33852,1
8853,33853,0
8854,33854,1
8855,33855,0
8856,33856,1
8857,33857,1
8858,33858,0
8859,33859,0
8860,33860,0
8861,33861,1
8862,33862,1
8863,33863,1
8864,33864,0
8865,33865,0
8866,33866,1
8867,33867,1
8868,33868,1
8869,33869,0
8870,33870,0
8871,33871,0
8872,33872,1
8873,33873,1
8874,33874,0
8875,33875,1
8876,33876,0
8877,33877,0
8878,33878,1
8879,33879,0
8880,33880,0
8881,33881,0
8882,33882,0
8883,33883,0
8884,33884,1
8885,33885,1
8886,33886,0
8887,33887,0
8888,33888,0
8889,33889,1
8890,33890,0
8891,33891,1
8892,33892,0
8893,33893,1
8894,33894,0
8895,33895,1
8896,33896,0
8897,33897,1
8898,33898,0
8899,33899,0
8900,33900,1
8901,33901,1
8902,33902,1
8903,33903,0
8904,33904,0
8905,33905,0
8906,33906,1
8907,33907,0
8908,33908,0
8909,33909,0
8910,33910,0
8911,33911,1
8912,33912,0
8913,33913,0
8914,33914,0
8915,33915,1
8916,33916,1
8917,33917,0
8918,33918,1
8919,33919,0
8920,33920,1
8921,33921,0
8922,33922,0
8923,33923,1
8924,33924,0
8925,33925,1
8926,33926,0
8927,33927,1
8928,33928,0
8929,33929,1
8930,33930,1
8931,33931,1
8932,33932,0
8933,33933,0
8934,33934,1
8935,33935,0
8936,33936,1
8937,33937,1
8938,33938,0
8939,33939,0
8940,33940,1
8941,33941,0
8942,33942,1
8943,33943,0
8944,33944,1
8945,33945,1
8946,33946,1
8947,33947,0
8948,33948,1
8949,33949,1
8950,33950,0
8951,33951,0
8952,33952,0
8953,33953,0
8954,33954,0
8955,33955,0
8956,33956,1
8957,33957,1
8958,33958,0
8959,33959,1
8960,33960,1
8961,33961,0
8962,33962,1
8963,33963,0
8964,33964,1
8965,33965,1
8966,33966,1
8967,33967,1
8968,33968,1
8969,33969,1
8970,33970,1
8971,33971,1
8972,33972,0
8973,33973,1
8974,33974,0
8975,33975,0
8976,33976,0
8977,33977,0
8978,33978,0
